,Name,Latitude,Longitude,Elevation
1875,Shipler Mountain,40.4274,-105.8382,3456.0
1876,Bald Mountain,39.9946,-105.6110,3456.0
1877,UN 11335,37.8532,-106.5515,3455.0
1878,Porphyry Peak Northeast,40.2865,-105.9393,3455.0
1879,Schoolmarm Mountain,39.1149,-105.5938,3454.0
1880,UN 11330,40.6712,-105.9051,3453.0
1881,UN 11330,37.5471,-107.2396,3453.0
1882,UN 11329,39.9154,-107.3718,3453.0
1883,UN 11328,39.2035,-105.4293,3453.0
1884,Crater Peak,39.0399,-107.6629,3452.0
1885,Sable Point,40.0296,-107.3549,3452.0
1886,Navajo Peak,37.0921,-106.7340,3451.0
1887,Blue Mountain,37.8340,-106.4782,3451.0
1888,UN 11322,38.7576,-106.5038,3451.0
1889,Marble Peak,39.0329,-107.1893,3449.0
1890,"Hatten, Mount",39.0479,-107.6810,3447.0
1891,Rain Benchmark,38.7493,-105.0032,3447.0
1892,UN 11308,39.5410,-105.9488,3447.0
1893,UN 11306,39.2690,-105.5424,3446.0
1894,"Darline, Mount",39.0296,-107.6579,3446.0
1895,The Dyke,38.8829,-107.1340,3446.0
1896,UN 11302,37.8351,-107.8988,3445.0
1897,Castle Peak,39.7724,-106.8304,3444.0
1898,UN 11300,37.4585,-106.7335,3444.0
1899,Runlett Peak,37.4740,-107.4788,3444.0
1900,Sugarloaf Mountain,39.2610,-106.4160,3444.0
1901,Quartz Dome,38.5974,-106.5687,3443.0
1902,Badger Mountain,39.0493,-105.5129,3442.0
1903,UN 11291,37.3387,-106.5904,3441.0
1904,Martland Peak,39.1007,-105.5740,3441.0
1905,Teocalli Ridge,38.9349,-106.8685,3440.0
1906,"KIA/MIA, Mount",38.3668,-106.2054,3439.0
1907,UN 11281,37.9890,-105.1190,3438.0
1908,UN 11276,37.5754,-107.1607,3437.0
1909,Warrior Mountain,39.6754,-105.5568,3436.0
1910,UN 11271,39.3165,-105.5001,3435.0
1911,UN 11270,39.3360,-105.5946,3435.0
1912,Anthracite Mesa,38.9618,-107.0457,3435.0
1913,Pretty Mountain,39.7535,-106.3990,3434.0
1914,Signal Mountain,40.5257,-105.5118,3433.0
1915,UN 11261,37.5126,-106.8268,3432.0
1916,Red and White Mountain,39.7021,-106.5057,3432.0
1917,UN 11260,39.4993,-105.7376,3432.0
1918,Point Lookout,38.8513,-106.8510,3431.0
1919,"Tileston, Mount",40.4474,-105.6204,3430.0
1920,Corral Peak South,40.1962,-106.1582,3430.0
1921,Vail Mountain,39.6051,-106.3571,3429.0
1922,South Signal Mountain,40.5187,-105.5182,3428.0
1923,Spearhead Mountain,39.5110,-105.6660,3427.0
1924,Round Hill,39.1351,-106.0638,3427.0
1925,UN 11242,37.5049,-107.0607,3427.0
1926,Radial Mountain,40.3596,-106.0521,3426.0
1927,Raspberry Mountain,37.4126,-105.1285,3426.0
1928,Yankee Hill,39.8293,-105.6229,3426.0
1929,UN 11238,38.3718,-106.1926,3425.0
1930,UN 11236,37.9868,-106.3307,3425.0
1931,Leon Peak,39.0793,-107.8438,3425.0
1932,Hunns Peak,39.7879,-107.3324,3424.0
1933,Bellmire Ridge,38.6474,-107.4213,3424.0
1934,UN 11232,40.7215,-105.9882,3424.0
1935,UN 11230,39.2637,-105.4343,3423.0
1936,UN 11229,37.4265,-107.0862,3423.0
1937,UN 11224,37.7668,-106.6071,3421.0
1938,"Big Chief, Mount",38.7376,-104.9743,3421.0
1939,UN 11223,40.6737,-106.6324,3421.0
1940,UN 11223,37.0957,-106.4254,3421.0
1941,Browning Ridge,38.7885,-107.4113,3420.0
1942,"""Confluence Peak""",40.4996,-105.7493,3420.0
1943,UN 11220,37.9540,-106.4776,3420.0
1944,UN 11220,37.9901,-106.3168,3420.0
1945,UN 11220,37.5301,-107.1190,3420.0
1946,Guinn Mountain,39.9399,-105.6501,3420.0
1947,Woodland Mountain,39.9529,-105.6538,3420.0
1948,Loco Mountain,38.5735,-105.6435,3419.0
1949,UN 11212,38.1954,-107.5343,3417.0
1950,UN 11210,38.2824,-106.5249,3417.0
1951,Arrowhead Mountain,39.5129,-105.6915,3417.0
1952,UN 11207,37.9685,-106.4757,3416.0
1953,South Tarryall Peak,39.1549,-105.4410,3416.0
1954,UN 11206,37.5196,-106.6188,3416.0
1955,Telluride Mountain,37.3851,-106.5465,3415.0
1956,Castle Rock,38.6418,-107.4660,3415.0
1957,UN 11204,39.8862,-106.2204,3415.0
1958,UN 11203,37.5374,-106.4490,3415.0
1959,Black Mountain,37.1749,-106.4196,3414.0
1960,Himes Peak,40.0004,-107.2635,3414.0
1961,UN 11195,39.5026,-105.9282,3412.0
1962,Sugarloaf,39.4518,-106.8957,3412.0
1963,Corral Peak North,40.2037,-106.1538,3411.0
1964,UN 11190,38.7876,-106.7215,3411.0
1965,Crag Crest,39.0607,-107.9440,3410.0
1966,UN 11186,37.9968,-105.1068,3409.0
1967,Baxter Peak,39.6743,-107.3188,3409.0
1968,UN 11183,38.1057,-106.8771,3409.0
1969,Sand Point,40.1565,-107.1035,3408.0
1970,UN 11181,40.3912,-105.9815,3408.0
1971,Twin Mounds,39.2374,-106.4149,3408.0
1972,Hardscrabble Mountain,39.5196,-106.8065,3408.0
1973,Fish Canyon Ridge,38.0957,-107.0990,3408.0
1974,"""Wigwam Park Peak""",39.2540,-105.4129,3408.0
1975,UN 11180,37.7915,-106.8846,3408.0
1976,UN 11180,39.2337,-105.4543,3408.0
1977,Manganese Peak,38.7826,-106.7437,3408.0
1978,Burnt Mountain,39.3849,-106.6288,3407.0
1979,UN 11178,37.7024,-107.2332,3407.0
1980,UN 11178,38.5813,-106.2371,3407.0
1981,Tie Hill,37.5915,-106.7804,3406.0
1982,UN 11174,40.7454,-106.6629,3406.0
1983,Papoose Mountain,39.6801,-105.5132,3406.0
1984,UN 11173,40.6062,-106.7113,3406.0
1985,UN 11168,37.0537,-105.1424,3404.0
1986,UN 11164,40.7962,-106.6771,3403.0
1987,Green Ridge,37.4440,-106.2824,3402.0
1988,Horsethief Mountain,37.9065,-107.2015,3402.0
1989,UN 11161,40.2799,-105.9496,3402.0
1990,Porphyry Peak Southwest,40.6910,-106.6257,3402.0
1991,"Eve, Mount",39.4921,-106.7021,3401.0
1992,Greenie Mountain,37.4401,-106.2688,3401.0
1993,UN 11153,37.6090,-106.5138,3399.0
1994,Chalk Mountain,39.1126,-107.6593,3397.0
1995,Snodgrass Mountain,38.9335,-106.9896,3397.0
1996,Adam Mountain,39.5046,-106.7093,3397.0
1997,UN 11144,37.3268,-105.1360,3397.0
1998,Cow Mountain,38.7582,-105.0849,3396.0
1999,UN 11140,38.1257,-106.9571,3395.0
2000,Last Dollar Mountain,38.0007,-107.9596,3395.0
2001,Orphan Butte,37.5724,-108.0207,3395.0
2002,UN 11140,38.0885,-106.8804,3395.0
2003,Rough Mountain,37.6024,-105.1601,3395.0
2004,UN 11135,38.4951,-106.3662,3394.0
2005,Cochetopa Dome,38.2268,-106.7149,3393.0
2006,Woodchuck Peak,39.7151,-105.6735,3393.0
2007,UN 11130,39.2640,-107.3913,3392.0
2008,Slate Mountain,39.7604,-106.4290,3392.0
2009,North Mamm Peak,39.3865,-107.8660,3390.0
2010,Green Ridge,39.9151,-105.9335,3390.0
2011,Wixson Mountain,38.0965,-105.2129,3390.0
2012,Pagoda Peak,40.1399,-107.3335,3389.0
2013,Slide Mountain,37.4329,-107.4157,3388.0
2014,UN 11114,38.0301,-107.0301,3388.0
2015,UN 11110,38.1326,-107.3240,3386.0
2016,UN 11110,39.4735,-106.6604,3386.0
2017,Spring Hill,39.7054,-107.4137,3386.0
2018,Baldy,38.2482,-107.3485,3386.0
2019,Chimney Rock,39.7976,-106.4674,3385.0
2020,UN 11106,39.0593,-107.7113,3385.0
2021,Lookout Mountain,38.5465,-106.5610,3384.0
2022,UN 11100,37.3929,-106.7338,3383.0
2023,The Hogback,37.4110,-108.1401,3383.0
2024,Leavenworth Mountain,39.6849,-105.7232,3383.0
2025,Humbug Hill,39.4926,-105.9715,3383.0
2026,Lion Point,37.4490,-106.3213,3382.0
2027,UN 11095,38.6865,-107.3929,3382.0
2028,Elk Mountain,37.7104,-106.7785,3381.0
2029,Bald Knob,39.2232,-106.7357,3381.0
2030,Sheep Mountain,39.8785,-106.4329,3380.0
2031,UN 11087,39.4504,-106.6746,3379.0
2032,UN 11085,40.0249,-107.0321,3379.0
2033,"""Burntop""",39.1899,-105.5829,3379.0
2034,UN 11082,38.0385,-105.1554,3378.0
2035,UN 11081,40.6454,-106.7365,3377.0
2036,Joe Mills Mountain,40.3262,-105.6796,3377.0
2037,UN 11076,38.0951,-106.6665,3376.0
2038,Forest King Mountain,37.3426,-106.5418,3376.0
2039,UN 11071,40.8985,-106.6938,3374.0
2040,UN 11070,37.8088,-106.7643,3374.0
2041,Gibson Ridge,38.8357,-107.0076,3374.0
2042,UN 11068,38.7701,-107.4774,3374.0
2043,UN 11063,39.0654,-107.7488,3372.0
2044,Jack Hall Mountain,38.5437,-105.7860,3371.0
2045,UN 11060,39.3046,-105.5365,3371.0
2046,UN 11060,39.6693,-105.6485,3371.0
2047,South Mamm Peak,39.3712,-107.8668,3371.0
2048,The Gable,40.3343,-105.6879,3371.0
2049,"""Pennock Peak""",40.5099,-105.5385,3370.0
2050,Devils Nose,39.6596,-105.5960,3370.0
2051,Middle Chain Mountain,38.7790,-107.4357,3370.0
2052,UN 11053,39.5504,-105.5124,3369.0
2053,UN 11053,39.0554,-105.5260,3369.0
2054,West Peak,39.8593,-106.5474,3369.0
2055,UN 11050,38.2429,-106.1646,3368.0
2056,"""Runs-Down-Fast Mountain""",38.7901,-104.9640,3367.0
2057,UN 11046,37.8971,-107.3976,3367.0
2058,East Chain Mountain,38.7801,-107.4274,3366.0
2059,Round Mountain,38.0910,-105.2415,3366.0
2060,Burnt Ridge,37.4265,-108.1429,3366.0
2061,Inspiration Point,37.8665,-106.9132,3366.0
2062,UN 11038,38.6901,-106.1918,3364.0
2063,UN 11037,37.3951,-105.2182,3364.0
2064,UN 11037,37.2685,-106.6254,3364.0
2065,"Bryant, Mount",40.2099,-105.7882,3363.0
2066,UN 11033,38.2657,-106.6135,3363.0
2067,UN 11028,38.1093,-106.9771,3361.0
2068,Iron Hill,39.2374,-106.2618,3361.0
2069,UN 11025,37.6243,-107.9890,3360.0
2070,Mineral Point,39.0613,-107.0876,3360.0
2071,Haystack Mountain,38.7263,-107.3024,3359.0
2072,Laramie Mountains Highpoint,40.7704,-105.7160,3359.0
2073,UN 11020,39.6287,-106.3149,3359.0
2074,Eastview Benchmark,39.9015,-107.4696,3359.0
2075,Taylor Mesa,37.6690,-108.1354,3359.0
2076,Peterson Ridge,37.4435,-106.7618,3359.0
2077,UN 11020,38.6815,-107.3754,3359.0
2078,Quartzite Ridge,39.6751,-107.3432,3359.0
2079,Tracy Mountain,38.0199,-106.2999,3358.0
2080,UN 11012,38.0151,-106.4679,3356.0
2081,UN 11011,39.9282,-107.4926,3356.0
2082,UN 11010,39.0437,-107.7713,3356.0
2083,Estes Cone,40.2951,-105.5674,3355.0
2084,UN 11005,39.9099,-107.4199,3354.0
2085,South Bald Mountain,40.7526,-105.6960,3354.0
2086,UN 11003,39.0390,-106.1068,3354.0
2087,UN 11002,40.5965,-105.6424,3353.0
2088,UN 10998,38.1993,-106.5824,3352.0
2089,UN 10995,38.1243,-105.7601,3351.0
2090,Cameron Mountain,38.6301,-105.9154,3351.0
2091,Islet Mountain,38.6237,-106.5526,3350.0
2092,UN 10989,38.2293,-106.5549,3349.0
2093,UN 10987,38.7893,-106.5268,3349.0
2094,UN 10985,40.7396,-106.6318,3348.0
2095,Tater Heap,38.7265,-107.4240,3348.0
2096,Pinorealosa Mountain,37.0607,-106.3768,3348.0
2097,Gray Head,37.9913,-107.9732,3347.0
2098,UN 10982,39.1335,-105.4032,3347.0
2099,Priest Mountain,39.0426,-107.7338,3347.0
2100,North Bald Mountain,40.7760,-105.6990,3347.0
2101,Ptarmigan Point,39.6051,-106.3701,3347.0
2102,UN 10980,40.5357,-105.7793,3347.0
2103,UN 10980,39.0840,-107.7001,3347.0
2104,UN 10980,38.8082,-107.3460,3347.0
2105,Haystack Mountain,39.3738,-107.9068,3346.0
2106,Black Mountain,38.2782,-105.7782,3345.0
2107,UN 10970,40.5815,-106.7299,3344.0
2108,UN 10970,38.4637,-106.3310,3344.0
2109,West Twin Peak,38.0276,-107.6990,3344.0
2110,UN 10967,40.4024,-105.9971,3343.0
2111,"""Gray Jay Mountain""",40.3621,-105.8326,3342.0
2112,UN 10964,38.7996,-106.5138,3342.0
2113,UN 10962,37.2912,-105.3060,3341.0
2114,Bulldog Mountain,37.8704,-106.9526,3341.0
2115,Huckleberry Mountain,37.8971,-105.4593,3341.0
2116,UN 10958,37.7535,-106.7318,3340.0
2117,UN 10958,38.4640,-106.3726,3340.0
2118,Owl Mountain,40.4682,-106.0418,3340.0
2119,Maggies Nipple,40.0821,-107.0399,3339.0
2120,UN 10954,40.1226,-107.3024,3339.0
2121,Montana Mountain,39.8574,-105.5988,3337.0
2122,Missouri Hill,39.3382,-106.3188,3336.0
2123,Owl Lookout Tower,40.4699,-106.0607,3336.0
2124,"Garfield, Mount",38.8076,-104.9474,3335.0
2125,UN 10940,39.7821,-107.2693,3335.0
2126,UN 10940,38.8787,-105.1090,3335.0
2127,Elk Knob,39.8651,-107.2871,3335.0
2128,Gardner Ridge,38.0049,-107.1740,3335.0
2129,Sheep Rock,40.4160,-105.8138,3335.0
2130,Yankee Hill,39.2538,-106.2593,3334.0
2131,UN 10936,38.3379,-106.5946,3333.0
2132,Buffalo Ridge,40.9624,-106.7149,3333.0
2133,West Chain Mountain,38.7774,-107.4560,3333.0
2134,Terror Benchmark,39.0137,-107.6385,3333.0
2135,Sperry Mountain,38.0932,-105.2493,3333.0
2136,Green Mountain,38.2904,-106.6479,3331.0
2137,Dakota Hill,39.8690,-105.5532,3331.0
2138,Carbonate Hill,38.7374,-106.4918,3331.0
2139,UN 10928,38.3993,-106.2712,3331.0
2140,Twin Peaks,39.2993,-107.3896,3331.0
2141,Horseshoe Mountain,37.5668,-106.4104,3330.0
2142,UN 10926,39.2701,-105.4421,3330.0
2143,UN 10924,38.3285,-106.1576,3330.0
2144,Hawn Mountain,37.9840,-107.9249,3329.0
2145,UN 10921,38.3429,-106.5076,3329.0
2146,Fox Mountain,39.8329,-105.6438,3329.0
2147,Columbia Mountain,39.7315,-105.7124,3328.0
2148,UN 10915,37.6410,-105.2685,3327.0
2149,Ribbon Mesa,37.5329,-106.6776,3326.0
2150,McClelland Mountain,37.7493,-106.7963,3325.0
2151,UN 10910,40.4654,-105.9549,3325.0
2152,Black Mountain,37.4412,-107.0949,3325.0
2153,UN 10906,38.2337,-106.1421,3324.0
2154,UN 10904,39.3579,-106.3435,3324.0
2155,Campbell Mountain,37.8915,-106.9249,3324.0
2156,UN 10903,38.6140,-107.2765,3323.0
2157,Horse Thief Peak,40.6146,-106.7343,3323.0
2158,Neoga Mountain,38.0332,-107.3421,3323.0
2159,UN 10900,38.3029,-106.6565,3322.0
2160,The Crags,38.8868,-105.1024,3322.0
2161,Pile Hill,39.8610,-105.6246,3322.0
2162,"Cairns, Mount",40.2360,-105.7474,3322.0
2163,Oregon Hill,39.8590,-105.5576,3321.0
2164,UN 10890,37.8699,-105.0371,3319.0
2165,Mineral Hill,39.4885,-105.9940,3319.0
2166,Bulwark Ridge,40.5124,-105.5085,3319.0
2167,UN 10889,40.7679,-106.6960,3319.0
2168,Neff Mountain,37.0301,-106.4390,3319.0
2169,Willow Ridge,39.1260,-107.6876,3318.0
2170,Hermit Peak,37.8040,-107.2457,3318.0
2171,UN 10884,40.7440,-105.6824,3317.0
2172,UN 10881,39.9282,-106.2707,3317.0
2173,Sand Mountain North,40.7635,-107.0576,3316.0
2174,Round Mountain,38.7801,-106.8538,3316.0
2175,UN 10875,38.1899,-107.5029,3315.0
2176,UN 10874,39.1260,-105.5485,3314.0
2177,UN 10874,39.8790,-106.0326,3314.0
2178,Agua Ramon Mountain,37.7293,-106.5890,3314.0
2179,Stoll Mountain,38.9924,-105.5010,3314.0
2180,Red Slide Mountain,40.3357,-106.3971,3313.0
2181,Colorado Mountain,39.8762,-105.5879,3313.0
2182,Bachelor Mountain,37.8835,-106.9463,3312.0
2183,Basalt Mountain,39.4132,-107.0126,3312.0
2184,Baldy Peak,37.3490,-108.0376,3312.0
2185,Spruce Mountain,38.0357,-106.3568,3312.0
2186,UN 10864,37.2365,-106.4551,3311.0
2187,Trachyte Knob,38.7732,-105.1065,3311.0
2188,Black Mountain,40.7832,-107.3688,3310.0
2189,Farwell Mountain,40.8240,-106.8485,3310.0
2190,UN 10860,37.5549,-108.1215,3310.0
2191,UN 10860,37.8532,-106.8765,3310.0
2192,Bald Mountain,40.5593,-105.8371,3310.0
2193,Blue Ridge,37.8737,-108.2751,3310.0
2194,Chittenden Mountain,39.9685,-105.6224,3310.0
2195,Turkey Creek Mesa,37.8915,-107.8626,3310.0
2196,Ute Peak,37.7537,-106.8024,3310.0
2197,Dark Mountain,40.4324,-105.5724,3310.0
2198,UN 10858,38.1860,-107.1788,3310.0
2199,Porphyry Mountain,39.5360,-106.6788,3309.0
2200,"""Nutcracker Peak""",40.4765,-105.7429,3309.0
2201,UN 10855,39.0610,-107.8257,3309.0
2202,Wichita Mountain,39.5724,-106.1282,3309.0
2203,UN 10855,38.9321,-106.0704,3309.0
2204,UN 10854,40.0265,-105.7587,3308.0
2205,Sand Peak,40.1157,-107.3793,3308.0
2206,"""Cow Point""",38.0068,-107.6504,3308.0
2207,Park Benchmark,37.7496,-107.2137,3308.0
2208,White Slide Mountain,40.3274,-106.3982,3307.0
2209,Storm King Mountain,37.9499,-106.4146,3307.0
2210,Sleepy Cat Peak,40.1276,-107.5338,3306.0
2211,Monument Hill,37.4396,-107.9446,3306.0
2212,Sand Mountain South,40.7549,-107.0465,3306.0
2213,Cattle Mountain West,37.5729,-106.6996,3305.0
2214,Hahns Peak,40.8426,-106.9296,3304.0
2215,Sugarloaf Rock,38.0271,-107.3496,3303.0
2216,Spruce Mountain,39.1974,-107.5215,3302.0
2217,UN 10833,40.8407,-106.0926,3302.0
2218,UN 10833,38.2540,-106.0910,3302.0
2219,Timber Hill,37.7476,-107.4507,3302.0
2220,Big Bull Mountain,38.7154,-105.1118,3302.0
2221,The Crags,40.2993,-105.5243,3301.0
2222,Washboard Rock,38.3110,-107.6215,3300.0
2223,Shipman Mountain,40.8285,-106.0779,3300.0
2224,Flatiron Mountain,39.6615,-107.3871,3299.0
2225,South Sawtooth Rock,38.3268,-107.6324,3299.0
2226,Dawson Ridge,38.4668,-106.4632,3299.0
2227,UN 10822,37.6179,-107.8526,3299.0
2228,"""Tuckaway Mountain""",38.8137,-104.9707,3298.0
2229,UN 10820,40.5340,-105.7660,3298.0
2230,UN 10818,37.7407,-106.7021,3297.0
2231,UN 10812,37.0657,-106.6574,3295.0
2232,Dirt Benchmark,40.1712,-106.6257,3295.0
2233,UN 10810,38.1687,-106.8207,3295.0
2234,Bryan Mountain,39.9404,-105.6174,3295.0
2235,UN 10808,38.7360,-105.1396,3294.0
2236,Cattle Mountain East,37.5760,-106.6779,3294.0
2237,"Arthur, Mount",38.8096,-104.9418,3294.0
2238,Landsend Peak,38.7707,-107.5518,3294.0
2239,Lake Ridge South,39.2310,-107.3171,3294.0
2240,Deadhorse Az Benchmark,39.6835,-107.2218,3294.0
2241,UN 10805,38.3563,-106.6296,3293.0
2242,Heart Mountain,37.5282,-106.7854,3293.0
2243,Soda Mountain,40.5515,-106.7174,3293.0
2244,Green Mountain,39.0043,-107.7610,3292.0
2245,Little Bear Mountain,39.0479,-107.1163,3292.0
2246,East Twin Peak,38.0279,-107.6921,3291.0
2247,Swan Mountain,39.5693,-106.0215,3291.0
2248,Saddle Mountain,38.8318,-105.4671,3290.0
2249,UN 10794,38.6121,-106.7276,3290.0
2250,UN 10790,40.7332,-105.9629,3289.0
2251,UN 10790,40.7901,-106.6876,3289.0
2252,UN 10788,37.5915,-107.8671,3288.0
2253,Nisa Mountain,40.2888,-105.7990,3288.0
2254,Black Mountain,40.9357,-106.7696,3288.0
2255,Burris Mountain,38.5785,-105.6276,3287.0
2256,Gobblers Knob,38.0787,-105.1674,3286.0
2257,"Enentah, Mount",40.2557,-105.7665,3286.0
2258,Bragdon Ridge,37.3843,-108.0646,3286.0
2259,Rhyolite Mountain,38.7826,-105.1668,3286.0
2260,UN 10780,37.7771,-107.2101,3286.0
2261,Sliderock Mountain,37.4199,-107.9226,3286.0
2262,V Mountain,37.1301,-106.7874,3286.0
2263,UN 10780,38.6074,-106.6240,3286.0
2264,UN 10780,39.4862,-105.6782,3286.0
2265,UN 10780,37.4129,-105.2082,3286.0
2266,UN 10780,39.1249,-107.7196,3286.0
2267,Minnie Mountain,37.8046,-107.1843,3285.0
2268,UN 10778,40.1857,-106.6779,3285.0
2269,Monk Rock,37.4924,-107.1235,3285.0
2270,UN 10777,38.1007,-106.7674,3285.0
2271,UN 10770,38.8685,-105.1321,3283.0
2272,Klondike Mountain,39.9790,-105.6035,3283.0
2273,Kaufman Ridge Highpoint,38.8507,-105.9429,3281.0
2274,"Wuh, Mount",40.3340,-105.6615,3280.0
2275,UN 10761,39.8560,-107.3546,3280.0
2276,Pine Cone Knob,37.8154,-106.5760,3280.0
2277,Elk Benchmark,37.4668,-105.2318,3279.0
2278,Black Mountain,39.5321,-105.3982,3278.0
2279,UN 10751,37.5804,-106.7821,3277.0
2280,Antelope Mountain,38.0599,-105.2357,3277.0
2281,Sheridan Hill,39.8204,-105.6032,3276.0
2282,Beck Mountain,37.9479,-105.4849,3276.0
2283,UN 10748,38.0660,-105.2213,3276.0
2284,Osier Mountain,37.0210,-106.3193,3275.0
2285,Jones Hill,39.0421,-106.0599,3275.0
2286,Big Baldy Mountain,38.5587,-105.8935,3274.0
2287,Aspen Ridge,38.6946,-105.9701,3274.0
2288,Bald Mountain,39.3465,-107.7901,3274.0
2289,Granite Peak,37.6040,-107.3415,3274.0
2290,Coal Bank Hill,37.6957,-107.7743,3274.0
2291,UN 10736,40.5374,-105.8013,3272.0
2292,Searight Mountain,40.2115,-106.1432,3272.0
2293,Blue Ridge,39.9549,-105.9790,3271.0
2294,Shotgun Mountain,37.7668,-107.1960,3271.0
2295,UN 10730,38.1521,-107.1143,3271.0
2296,UN 10729,38.2035,-107.1957,3270.0
2297,Station Eleven,38.0249,-107.2968,3269.0
2298,Dicks Peak,38.7954,-105.6404,3268.0
2299,UN 10722,37.8537,-106.5190,3268.0
2300,UN 10721,39.1318,-105.6104,3268.0
2301,UN 10720,40.5140,-105.4465,3267.0
2302,UN 10718,37.9162,-106.3446,3267.0
2303,UN 10715,38.7454,-105.7263,3266.0
2304,UN 10715,39.0904,-105.5657,3266.0
2305,Lookout Mountain,40.2268,-105.5646,3266.0
2306,Deadman Lookout,40.8301,-105.7515,3265.0
2307,UN 10711,39.3774,-107.8199,3265.0
2308,UN 10710,38.3490,-106.6115,3264.0
2309,Cameron Cone,38.8318,-104.9543,3263.0
2310,Prospect Hill,39.4907,-106.0138,3263.0
2311,UN 10702,37.4121,-107.0035,3262.0
2312,UN 10700,38.1782,-106.9065,3261.0
2313,UN 10700,37.9601,-106.5140,3261.0
2314,UN 10700,40.1599,-106.6590,3261.0
2315,UN 10695,37.4454,-106.3438,3260.0
2316,Elmo Benchmark,40.4382,-106.6343,3259.0
2317,Demijohn Peak,37.5610,-106.6713,3258.0
2318,UN 10690,38.7529,-105.6940,3258.0
2319,UN 10690,38.8404,-107.0690,3258.0
2320,Horse Mountain,39.0801,-107.9329,3258.0
2321,Gore Mountain,40.2235,-106.6571,3257.0
2322,Prairie Mountain,39.8324,-106.1174,3257.0
2323,UN 10685,39.0951,-106.2632,3257.0
2324,Log Mesa,39.4004,-107.8518,3256.0
2325,Little Haystack Mountain,40.3801,-106.3810,3256.0
2326,Red Hill,37.4201,-107.9449,3255.0
2327,North Sawtooth Rock,38.3312,-107.6357,3253.0
2328,Sheep Mountain,39.9535,-105.9221,3253.0
2329,UN 10671,37.3440,-106.3463,3253.0
2330,"Oliphant, Mount",40.8140,-107.3788,3252.0
2331,Clinetop Mesa,39.7510,-107.4585,3252.0
2332,UN 10669,37.3501,-106.3299,3252.0
2333,Kaufman Ridge North,38.8704,-105.9651,3251.0
2334,UN 10664,37.7568,-107.1740,3250.0
2335,UN 10664,38.0151,-105.6710,3250.0
2336,Monument Peak,37.6985,-106.9543,3250.0
2337,West Hardscrabble Mountain,39.5524,-106.8932,3249.0
2338,UN 10660,37.9824,-106.6879,3249.0
2339,Ferrier Ridge,38.5957,-107.4065,3249.0
2340,Castle Rock,38.5326,-106.3885,3249.0
2341,West Point Hill,40.3424,-105.6937,3249.0
2342,"""Lost Platte Peak""",39.3576,-105.4776,3248.0
2343,Needle Rock,37.9265,-107.8138,3248.0
2344,UN 10655,38.6307,-106.7563,3248.0
2345,UN 10655,38.1882,-106.6168,3248.0
2346,UN 10654,39.2221,-105.3785,3247.0
2347,Rabbit Ears Peak,40.4271,-106.6110,3247.0
2348,Turret Peak,37.7012,-106.8543,3246.0
2349,UN 10650,38.7265,-104.9879,3246.0
2350,Lake Ridge North,39.2449,-107.3046,3246.0
2351,Carbonate Hill,39.2421,-106.2765,3246.0
2352,California Mountain,39.8685,-105.5882,3242.0
2353,Sheep Mountain,37.6829,-105.1918,3242.0
2354,Hat Mountain,38.0187,-106.5138,3240.0
2355,UN 10630,40.7857,-106.0401,3240.0
2356,UN 10626,40.0590,-105.7640,3239.0
2357,Lookout Mountain,40.5343,-105.4599,3239.0
2358,UN 10625,37.5404,-106.3821,3239.0
2359,UN 10624,39.3426,-105.6465,3238.0
2360,Pilot Peak,39.1165,-105.3935,3238.0
2361,UN 10623,39.0710,-107.8810,3238.0
2362,UN 10621,40.5132,-105.9532,3237.0
2363,Shadow Mountain,39.5604,-105.4557,3237.0
2364,UN 10620,37.7749,-107.1676,3237.0
2365,UN 10620,39.2546,-105.3940,3237.0
2366,UN 10620,38.6812,-105.9868,3237.0
2367,UN 10620,40.5379,-106.6765,3237.0
2368,UN 10620,38.9174,-106.6290,3237.0
2369,White Cliffs,39.9751,-106.0007,3237.0
2370,UN 10614,39.2240,-107.2643,3235.0
2371,UN 10610,38.2551,-106.9804,3234.0
2372,West Mountain,38.6124,-106.5432,3233.0
2373,Flagpole Mountain,39.3363,-107.5113,3233.0
2374,Jack Rabbit Hill,38.6201,-105.8857,3233.0
2375,Raspberry Mountain,38.9071,-105.1240,3232.0
2376,UN 10605,39.2365,-105.3899,3232.0
2377,Bell Mountain,39.1637,-106.8196,3232.0
2378,Baldy Peak,38.1104,-107.6813,3232.0
2379,Triangle Mountain,39.8154,-107.2865,3231.0
2380,Goodrich Peak,37.6243,-106.7463,3229.0
2381,UN 10593,40.2704,-106.2851,3229.0
2382,UN 10592,37.4404,-106.3560,3228.0
2383,UN 10591,37.4662,-107.3524,3228.0
2384,UN 10590,39.3274,-106.7513,3228.0
2385,Lonesome Peak,40.0813,-105.7493,3227.0
2386,UN 10583,40.1535,-105.5226,3226.0
2387,Black Mountain,40.9476,-106.7721,3226.0
2388,UN 10582,40.5262,-105.4743,3225.0
2389,Carbon Hill,37.8899,-105.4479,3225.0
2390,Sunlight Peak,39.4251,-107.3799,3225.0
2391,UN 10580,37.4462,-107.4771,3225.0
2392,UN 10580,38.7954,-105.6846,3225.0
2393,Coonskin Mountain,37.9329,-107.8329,3225.0
2394,UN 10579,37.7954,-106.9393,3224.0
2395,Bears Ears Peak,40.7774,-107.2493,3224.0
2396,Middle Mountain,37.4699,-107.5085,3223.0
2397,Flat Top,38.7101,-106.9093,3222.0
